-111.01461 42.03864
-111.01623 42.08317
-111.01787 42.12444
-111.01965 42.17932
-111.02022 42.19170
-111.02203 42.26605
-111.02367 42.35676
-111.02448 42.43753
-111.02286 42.65515
-111.02087 42.91594
-111.02069 42.97742
-111.02061 43.01549
-111.02049 43.07946
-111.02037 43.13865
-111.02044 43.17964
-111.01610 43.49865
-111.00830 43.68806
-111.00622 43.73078
-111.00273 43.79175
-111.00085 43.82192
-110.99351 43.93053
-110.98852 44.02789
-110.98267 44.14783
-110.97685 44.29425
-110.96911 44.49755
-110.96883 44.50394
-110.96877 44.50544
-110.94723 44.96822
-106.96071 44.98890
-106.75719 44.98938
-106.41479 44.98964
-106.00934 44.99045
-104.97708 44.99889
-104.80057 44.99868
-104.68677 44.99814
-104.42296 44.99760
-104.05436 44.99669
-104.05404 44.99669
-104.05404 44.99667
-104.05257 44.89526
-104.05253 44.80009
-104.05227 44.76723
-104.05208 44.70169
-104.05220 44.67239
-104.05224 44.57625
-104.05218 44.53489
-104.05208 44.42689
-104.05193 44.32968
-104.05184 44.25771
-104.05097 44.17967
-104.05117 44.11358
-104.05132 44.02613
-104.05171 43.94617
-104.05223 43.87429
-104.05234 43.75106
-104.05225 43.64899
-104.05244 43.57495
-104.05237 43.50332
-104.05252 43.42830
-104.05241 43.35151
-104.05192 43.28758
-104.05206 43.20264
-104.05186 43.12544
-104.05167 43.00028
-104.05165 43.00010
-104.05177 42.99948
-104.05190 42.82344
-104.05171 42.64982
-104.05204 42.61669
-104.05221 42.47280
-104.05223 42.26108
-104.05238 42.19842
-104.05238 42.14687
-104.05222 42.12240
-104.05241 42.09595
-104.05236 42.02551
-104.05221 41.99673
-104.05224 41.97243
-104.05238 41.92882
-104.05238 41.87484
-104.05237 41.84169
-104.05243 41.80386
-104.05244 41.73366
-104.05243 41.63827
-104.05223 41.54926
-104.05208 41.49961
-104.05217 41.44727
-104.05194 41.41675
-104.05208 41.27814
-104.05297 41.18058
-104.05278 41.01678
-104.05287 41.00138
-104.05312 41.00136
-104.24461 41.00163
-104.58649 41.00160
-104.86718 40.99839
-105.07436 40.99846
-105.27470 40.99838
-105.46828 40.99787
-105.60364 40.99741
-105.82150 40.99716
-106.05970 40.99711
-106.32435 40.99918
-106.59155 41.00171
-106.91359 41.00211
-107.12207 41.00149
-107.27086 41.00083
-107.35513 41.00071
-107.55001 40.99888
-107.74527 40.99732
-107.90840 40.99636
-108.09977 40.99460
-108.25192 40.99281
-108.45950 40.99303
-108.59178 40.99318
-108.69277 40.99320
-108.83071 40.99216
-109.02182 40.98981
-109.04037 40.98967
-109.04868 40.98957
-109.29084 40.98693
-109.41692 40.98631
-109.50247 40.98610
-109.61703 40.98683
-109.65621 40.98729
-109.73216 40.98741
-109.88555 40.98738
-109.97725 40.98680
-110.11942 40.98489
-110.21916 40.98371
-110.30642 40.98220
-110.39447 40.98120
-110.51310 40.98238
-110.65120 40.98166
-110.79995 40.98228
-110.87498 40.98298
-110.97215 40.99556
-110.98119 41.08926
-110.99015 41.18903
-111.00011 41.34720
-111.00156 41.39580
-111.00370 41.50120
-111.00466 41.62085
-111.00682 41.81724
-111.01236 41.98212
-111.01228 41.98339
-111.01425 42.03540
