-108.70517 24.31052
-108.77045 24.31508
-108.81152 24.26619
-108.85399 24.23872
-108.90819 24.24254
-108.95719 24.31875
-109.01185 24.43465
-109.06191 24.49263
-109.11292 24.49104
-109.16491 24.47157
-109.20749 24.49409
-109.24891 24.53218
-109.29659 24.54955
-109.33738 24.58742
-109.35136 24.49752
-109.37920 24.49985
-109.42294 24.65433
-109.33482 24.72688
-109.21906 24.79749
-109.15272 24.95599
-109.11865 25.07990
-109.03657 25.05726
-109.06773 25.16310
-109.08976 25.16905
-109.12562 25.26752
-109.13348 25.37744
-109.11174 25.45898
-109.15799 25.56778
-109.17837 25.66069
-109.20806 25.68754
-109.25213 25.80693
-109.26728 25.86533
-109.33896 26.02241
-109.40309 26.07431
-109.47301 26.14315
-109.52431 26.20018
-109.58347 26.24066
-109.65849 26.31757
-109.69390 26.31376
-109.73662 26.34691
-109.80110 26.42769
-109.85183 26.46921
-109.89101 26.46082
-109.95682 26.55947
-110.01829 26.64913
-110.05067 26.67218
-110.09817 26.73736
-110.13118 26.71031
-110.15953 26.65108
-110.22398 26.72331
-110.28320 26.76302
-110.33666 26.72775
-110.38424 26.75252
-110.47850 26.72517
-110.52578 26.77321
-110.56220 26.83171
-110.61852 26.95885
-110.65116 27.04722
-110.65116 27.04722
-110.70738 27.19706
-110.78354 27.39435
-110.85438 27.55967
-110.87957 27.55305
-110.88309 27.44313
-110.90521 27.48345
-110.96808 27.70392
-111.05420 27.88146
-111.11978 28.01137
-111.15902 28.03486
-111.20066 28.12469
-111.22140 28.12108
-111.25881 28.23988
-111.33364 28.37947
-111.39968 28.47006
-111.48538 28.55882
-111.56622 28.65599
-111.64882 28.74752
-111.68357 28.82324
-111.74962 28.97776
-111.81311 29.10811
-111.87483 29.18339
-111.89705 29.15187
-111.94460 29.23476
-112.00092 29.29258
-112.03821 29.30936
-112.08808 29.38783
-112.14725 29.47274
-112.22941 29.55238
-112.26496 29.62237
-112.33325 29.73772
-112.38803 29.71551
-112.40510 29.74467
-112.42249 29.77299
-112.42431 29.77522
-112.43662 29.79456
>
-107.22179 26.26919
-107.30461 26.29472
-107.40029 26.33393
-107.47788 26.38168
-107.55839 26.44913
-107.60435 26.49305
-107.65253 26.54067
-107.69352 26.57555
-107.77275 26.69493
-107.85180 26.78684
-107.91268 26.89992
-107.90777 26.90162
-107.99457 27.02614
-108.08130 27.14856
-108.13703 27.21794
-108.21425 27.27313
-108.31350 27.31288
-108.39326 27.34082
-108.45947 27.33885
-108.51372 27.34813
-108.62794 27.43118
-108.72161 27.49661
-108.89284 27.65281
-109.07874 27.82187
-109.16210 27.89371
-109.16255 27.88784
-109.18860 27.89617
-109.21651 27.90222
-109.26358 27.91551
-109.34550 27.99111
-109.46868 28.10465
-109.59711 28.25475
-109.66776 28.33666
-109.72538 28.39962
-109.77446 28.45407
-109.86360 28.64461
-109.96867 28.83766
-110.03952 28.94484
-110.09215 28.98561
-110.12577 29.03475
-110.17350 29.13119
-110.22141 29.28005
-110.26773 29.42597
-110.28939 29.50762
-110.31772 29.54030
-110.33563 29.50346
-110.37494 29.58378
-110.39688 29.67155
-110.46591 29.88344
-110.46591 29.88344
-110.53296 29.97668
-110.56185 29.99580
-110.63667 30.12687
-110.73149 30.24479
-110.79355 30.30688
-110.85927 30.40029
-110.95397 30.54479
-111.06670 30.69314
-111.13638 30.76974
-111.24261 30.83306
-111.33096 30.86606
-111.35398 30.83457
-111.39044 30.81430
-111.38568 30.74711
-111.41812 30.74164
-111.55183 30.86825
-111.58900 30.88175
-111.62804 30.88204
-111.58820 30.79948
-111.53680 30.71129
-111.48790 30.61089
-111.49540 30.56709
-111.53426 30.56065
-111.56595 30.55710
-111.65727 30.64594
-111.65042 30.62725
-111.61748 30.58107
-111.68031 30.60239
-111.73705 30.63352
-111.74159 30.60653
-111.78022 30.61347
-111.80917 30.61479
-111.84239 30.60831
-111.91394 30.67181
-111.97251 30.73813
-111.98498 30.75317
-111.94246 30.71287
-111.94246 30.71287
-111.83008 30.59326
-111.73367 30.52413
-111.58755 30.36473
-111.51264 30.26691
-111.45131 30.16481
-111.31233 29.91389
-111.21924 29.73695
-111.09730 29.49280
-111.01258 29.35028
-110.93312 29.26415
-110.84195 29.06452
-110.74911 28.83827
-110.65469 28.60510
-110.55874 28.42534
-110.44496 28.15926
-110.43848 28.15401
-110.39373 28.09759
-110.39373 28.09759
-110.32008 27.97279
-110.24018 27.84430
-110.17657 27.72880
-110.16782 27.77576
-110.16897 27.85302
-110.14264 27.84942
-110.08397 27.77232
-110.02038 27.72475
-109.98266 27.73289
-109.92777 27.69986
-109.84590 27.65184
-109.79888 27.56676
-109.76589 27.51168
-109.70047 27.40644
-109.63567 27.32877
-109.60356 27.29122
-109.51050 27.18801
-109.53869 27.31052
-109.46208 27.26269
-109.44902 27.28324
-109.48251 27.36441
-109.36006 27.19820
-109.24920 27.01643
-109.13647 26.87109
-109.11103 26.85454
-109.11760 26.92158
-109.09772 26.92584
-109.05544 26.86286
-109.04589 26.87653
-108.95303 26.70927
-108.85447 26.55973
-108.75348 26.35471
-108.67776 26.20991
-108.62112 26.12084
-108.55324 26.05442
-108.46744 26.01146
-108.35114 25.90269
-108.22430 25.72231
-108.14060 25.56069
-108.12924 25.53524
-108.11700 25.53533
-108.08060 25.52768
-108.03817 25.53470
