-113.21616 40.62633
-113.21612 40.62695
-113.20906 40.70236
-113.12970 41.01763
-113.06773 41.33909
-113.09633 41.58630
-113.17098 41.92353
-113.20585 42.03082
-113.20393 42.03088
-113.03108 42.02651
-112.92256 42.02122
-112.81962 42.01390
-112.73661 42.00750
-112.64178 42.00536
-112.58393 42.00518
-112.49949 42.00675
-112.42195 42.01024
-112.39067 42.01184
-112.32955 42.01429
-112.26058 42.01550
-112.16789 42.01498
-112.03177 42.01134
-111.98153 42.00999
-111.90905 42.00490
-111.82368 42.00441
-111.77889 42.00377
-111.74122 42.00259
-111.70153 42.00123
-111.62536 41.99769
-111.45050 41.98653
-111.35289 41.98284
-111.21504 41.98047
-111.10934 41.98144
-111.01479 41.98335
-111.01228 41.98339
-111.01236 41.98212
-111.00682 41.81724
-111.00466 41.62085
-111.00370 41.50120
-111.00156 41.39580
-111.00011 41.34720
-110.99015 41.18903
-110.98119 41.08926
-110.97215 40.99556
-110.87498 40.98298
-110.79995 40.98228
-110.65120 40.98166
-110.51310 40.98238
-110.39447 40.98120
-110.30642 40.98220
-110.21916 40.98371
-110.11942 40.98489
-109.97725 40.98680
-109.88555 40.98738
-109.73216 40.98741
-109.65621 40.98729
-109.61703 40.98683
-109.50247 40.98610
-109.41692 40.98631
-109.29084 40.98693
-109.04868 40.98957
-109.04037 40.98967
-109.03753 40.86140
-109.03198 40.67080
-109.02510 40.48978
-109.02083 40.39690
-109.01496 40.27216
-109.01053 40.16526
-109.00520 40.01144
-108.99748 39.76895
-108.99190 39.53526
-108.98699 39.33026
-108.98477 39.19119
-108.98318 39.08105
-108.98188 38.92144
-108.98298 38.77664
-108.98333 38.57096
-108.98012 38.36218
-108.96679 38.17583
-108.96675 38.17555
-108.95739 38.06353
-108.95584 37.93538
-108.95113 37.75052
-108.94723 37.52732
-108.94683 37.31436
-108.94385 37.16534
-108.94103 37.05703
-108.93951 36.97819
-108.93906 36.96022
-108.93922 36.96021
-109.16241 36.95683
-109.32725 36.95412
-109.72477 36.94710
-110.02625 36.94095
-110.15833 36.93845
-110.43234 36.94021
-110.61800 36.93684
-110.91471 36.93150
-111.12379 36.92705
-111.26445 36.92497
-111.44800 36.92107
-111.83094 36.91090
-112.14533 36.90351
-112.28692 36.90047
-112.52595 36.89579
-112.71730 36.89218
-112.73768 36.89184
-112.76138 36.89141
-112.88961 36.88901
-113.00263 36.88797
-113.11697 36.88766
-113.22663 36.88831
-113.39284 36.89314
-113.44270 36.89578
-113.50880 36.90104
-113.50885 36.90104
-113.50345 37.04188
-113.48093 37.39166
-113.45437 37.63113
-113.44353 37.70310
-113.42175 37.88058
-113.39163 38.13173
-113.33280 38.47576
-113.30221 38.67271
-113.28620 38.82305
-113.27038 39.00170
-113.25417 39.14897
-113.24384 39.27059
-113.23973 39.36290
-113.24099 39.51322
-113.24362 39.65823
-113.23560 39.89887
-113.22885 40.00043
-113.21826 40.21505
-113.21883 40.42019
-113.21728 40.62631
