-108.96679 38.17583
-108.98012 38.36218
-108.98333 38.57096
-108.98298 38.77664
-108.98188 38.92144
-108.98318 39.08105
-108.98477 39.19119
-108.98699 39.33026
-108.99190 39.53526
-108.99748 39.76895
-109.00520 40.01144
-109.01053 40.16526
-109.01496 40.27216
-109.02083 40.39690
-109.02510 40.48978
-109.03198 40.67080
-109.03753 40.86140
-109.04037 40.98967
-109.02182 40.98981
-108.83071 40.99216
-108.69277 40.99320
-108.59178 40.99318
-108.45950 40.99303
-108.25192 40.99281
-108.09977 40.99460
-107.90840 40.99636
-107.74527 40.99732
-107.55001 40.99888
-107.35513 41.00071
-107.27086 41.00083
-107.12207 41.00149
-106.91359 41.00211
-106.59155 41.00171
-106.32435 40.99918
-106.05970 40.99711
-105.82150 40.99716
-105.60364 40.99741
-105.46828 40.99787
-105.27470 40.99838
-105.07436 40.99846
-104.86718 40.99839
-104.58649 41.00160
-104.24461 41.00163
-104.05312 41.00136
-104.05287 41.00138
-104.05115 41.00150
-103.90697 41.00160
-103.61499 41.00160
-103.46443 41.00172
-103.30598 41.00176
-103.00179 41.00218
-102.88705 41.00208
-102.76645 41.00210
-102.55854 41.00216
-102.38318 41.00214
-102.23925 41.00205
-102.12835 41.00215
-102.05128 40.97867
-102.05126 40.92520
-102.05125 40.87472
-102.05118 40.82187
-102.05114 40.75877
-102.05116 40.71718
-102.05116 40.69959
-102.05122 40.65093
-102.05122 40.61312
-102.05124 40.55631
-102.05103 40.48827
-102.05118 40.31007
-102.05148 40.16039
-102.05148 40.01390
-102.05146 40.00300
-102.05146 40.00053
-102.05111 39.87092
-102.05033 39.67642
-102.04929 39.53890
-102.04881 39.40856
-102.04849 39.33579
-102.04777 39.24311
-102.04519 38.84296
-102.04494 38.66407
-102.04504 38.59607
-102.04475 38.52958
-102.04483 38.47246
-102.04461 38.42026
-102.04434 38.30666
-102.04429 38.26537
-102.04414 38.17593
-102.04438 38.05778
-102.04384 37.94354
-102.04269 37.80998
-102.04147 37.68811
-102.04160 37.49424
-102.04159 37.45678
-102.04172 37.33938
-102.04174 37.22288
-102.04175 37.10784
-102.04185 36.99471
-102.04184 36.99421
-102.04513 36.99425
-102.05393 36.99424
-102.07402 36.99430
-102.09036 36.99444
-102.17489 36.99473
-102.19729 36.99483
-102.24828 36.99534
-102.26473 36.99553
-102.29914 36.99537
-102.34359 36.99551
-102.35518 36.99566
-102.40216 36.99585
-102.49428 36.99596
-102.52452 36.99586
-102.57077 36.99610
-102.62534 36.99598
-102.68325 36.99606
-102.70578 36.99642
-102.77315 36.99967
-102.81498 37.00057
-102.86536 37.00034
-102.89306 37.00017
-102.92781 36.99979
-102.97952 36.99922
-102.98689 36.99919
-103.00205 37.00076
-103.00211 37.00076
-103.01347 37.00086
-103.26052 37.00006
-103.53881 36.99929
-103.92611 36.99693
-104.17238 36.99535
-104.49191 36.99372
-104.76238 36.99339
-105.15482 36.99495
-105.50434 36.99658
-105.65614 36.99721
-105.93776 36.99670
-106.14190 36.99371
-106.42387 36.98546
-106.56629 36.98187
-106.67094 36.98120
-106.82170 36.99096
-106.93090 36.99298
-107.17549 36.99270
-107.33913 36.98713
-107.42218 36.98362
-107.77717 36.97588
-108.10174 36.97320
-108.42610 36.96785
-108.64558 36.96449
-108.79267 36.96228
-108.93902 36.96022
-108.93906 36.96022
-108.93951 36.97819
-108.94103 37.05703
-108.94385 37.16534
-108.94683 37.31436
-108.94723 37.52732
-108.95113 37.75052
-108.95584 37.93538
-108.95739 38.06353
-108.96675 38.17555
