-117.17657 44.65582
-117.20760 44.53190
-117.32357 44.42667
-117.34530 44.25800
-117.37909 44.11797
-117.30162 44.02264
-117.08719 43.97319
-116.91925 43.79697
-116.86285 43.62626
-116.78517 43.39497
-116.38355 42.73252
-116.38323 42.73203
-115.79369 41.96340
-115.75475 41.90263
-115.75762 41.90235
-115.91091 41.89171
-116.06029 41.88085
-116.19475 41.87095
-116.24794 41.86650
-116.35298 41.85636
-116.44802 41.84625
-116.51973 41.83790
-116.63671 41.82172
-116.73092 41.80721
-116.80714 41.79439
-116.84549 41.78778
-116.95469 41.76850
-117.12222 41.73824
-117.21178 41.72150
-117.34316 41.69532
-117.61722 41.63434
-117.86516 41.57462
-118.13865 41.50329
-118.26021 41.47139
-118.38845 41.43825
-118.53061 41.39972
-118.62626 41.37361
-118.72866 41.34631
-118.83857 41.31517
-118.93431 41.28574
-118.93418 41.28549
-118.93642 41.28543
-119.14197 41.22578
-119.25163 41.19260
-119.55304 41.10351
-119.71747 41.05511
-119.92830 40.99093
-120.21928 40.90507
-120.31865 40.87265
-120.39602 40.84841
-120.47888 40.82216
-120.57234 40.79192
-120.66646 40.76085
-120.77776 40.72280
-120.96115 40.65457
-121.14397 40.58422
-121.35617 40.49479
-121.57929 40.39031
-121.70725 40.32928
-121.93636 40.21701
-122.15697 40.10310
-122.37109 39.98451
-122.46379 39.93005
-122.61264 39.83659
-122.76006 39.74381
-122.88397 39.66106
-123.05096 39.54314
-123.05420 39.54258
-123.08360 39.54399
-123.09900 39.54211
-123.11592 39.54579
-123.14471 39.55080
-123.16825 39.56462
-123.18527 39.58184
-123.20304 39.59644
-123.21980 39.62066
-123.24592 39.62979
-123.28931 39.64380
-123.31260 39.67928
-123.34053 39.70202
-123.35897 39.73765
-123.38393 39.75811
-123.38992 39.77037
-123.39493 39.77954
-123.44522 39.77125
-123.49024 39.79990
-123.48338 39.84980
-123.45487 39.92436
-123.51800 39.96214
-123.57563 39.97182
-123.62843 39.99973
-123.67594 39.97666
-123.76469 39.98345
-123.76940 40.05424
-123.76290 40.14625
-123.76080 40.28321
-123.79456 40.35257
-123.81616 40.38110
-123.81497 40.44933
-123.85037 40.51472
-123.89993 40.56400
-123.89285 40.64119
-123.86885 40.72025
-123.89655 40.84612
-123.92743 40.93032
-123.95022 40.96254
-123.97696 41.05192
-124.02194 41.14200
-124.08273 41.25348
-124.10427 41.28053
-124.11609 41.30798
-124.13687 41.34219
-124.15994 41.36572
-124.17251 41.40048
-124.19696 41.43526
-124.22635 41.47543
-124.25583 41.51535
-124.26674 41.53508
-124.30472 41.61277
-124.34411 41.66219
-124.38025 41.70169
-124.39620 41.75030
-124.42103 41.76707
-124.44082 41.79535
-124.45907 41.81254
-124.48740 41.84492
-124.49573 41.86616
-124.53320 41.89982
-124.55180 41.92442
-124.56815 41.94739
-124.58349 41.98057
-124.60852 42.05449
-124.62572 42.07983
-124.63696 42.09663
-124.64967 42.11414
