-102.06509 29.84344
-102.18902 29.90386
-102.30997 29.82346
-102.44353 29.79981
-102.60143 29.77949
-102.69573 29.62648
-102.74651 29.48910
-102.79790 29.36600
-102.81140 29.25292
-102.91578 29.18189
-103.00757 29.09273
-103.14327 29.02624
-103.22939 29.08772
-103.34798 29.11261
-103.46656 29.19144
-103.59371 29.23293
-103.66649 29.30598
-103.79810 29.33628
-103.92710 29.39721
-104.01395 29.46080
-104.11021 29.55051
-104.22122 29.59215
-104.30773 29.65202
-104.34542 29.67935
-104.36839 29.72551
-104.37720 29.75862
-104.39896 29.79827
-104.42996 29.83222
-104.44402 29.86002
-104.46873 29.89106
-104.49006 29.91623
-104.50736 29.96715
-104.51550 30.01878
-104.51112 30.08756
-104.51577 30.12207
-104.51294 30.17857
-104.54789 30.26356
-104.58658 30.31220
-104.63232 30.36055
-104.67751 30.44754
-104.68995 30.51672
-104.70776 30.54879
-104.72516 30.58889
-104.75908 30.60972
-104.79512 30.64124
-104.82519 30.68890
-104.86345 30.69196
-104.90636 30.73540
-104.95277 30.75715
-104.99064 30.79194
-105.01640 30.80502
-105.05614 30.81124
-105.08669 30.82045
-105.11285 30.84270
-105.14636 30.85225
-105.16175 30.86675
-105.17874 30.89316
-105.22615 30.92847
-105.27267 30.97181
-105.51314 31.20172
-105.97752 31.56798
-106.17597 31.79113
-106.19088 31.81422
-106.24091 31.85616
-106.26607 31.92281
-106.26286 31.95057
-106.27834 32.00701
-106.22903 32.01931
-105.74830 32.02657
-105.09614 32.01391
-104.60627 32.01291
-103.96268 32.01570
-103.51278 32.01956
-103.48954 32.01981
-102.95531 32.02636
-103.05080 32.60695
-103.05627 33.00905
-103.05210 33.35762
-103.04668 33.72322
-103.04167 34.04454
-103.04220 34.27596
-103.04234 34.41384
-103.04225 34.53924
-103.04217 34.67589
-103.04206 34.89178
-103.04177 35.13865
-103.04192 35.21435
-103.04101 35.76677
-103.02376 36.50137
-103.00224 36.50139
-103.00192 36.50139
